신내 300	127.102231	37.613174
봉화산 110	127.091401	37.617283
화랑대 110	127.084689	37.620064
태릉입구 110	127.074735	37.617338
석계 110	127.065595	37.614872
돌곶이 90	127.056431	37.610537
상월곡 100	127.048491	37.606377
월곡 130	127.041518	37.601948
고려대 100	127.036296	37.590508
안암 100	127.029005	37.586272
보문 100	127.019351	37.585274
창신 110	127.015241	37.579661
동묘앞 90	127.01648	37.573197
신당 100	127.019614	37.56564
청구 110	127.013639	37.560276
약수 90	    127.010541	37.554867
버티고개 110	127.007055	37.548013
한강진 120	127.001725	37.539631
이태원 90	126.994302	37.534488
녹사평 130	126.986695	37.534675
삼각지 120	126.9726	37.534075
효창공원앞 120	126.961384	37.539233
공덕 110	126.951372	37.544431
대흥 120	126.942069	37.547771
광흥창 90	126.931993	37.547456
상수 110	126.922852	37.547716
합정 110	126.913808	37.549457
망원 110	126.910052	37.556094
마포구청 100	126.903343	37.563515
월드컵경기장 110	126.899298	37.569532
디지털미디어시티 110	126.901391	37.576108
증산 100	126.909645	37.583876
새절 120	126.913629	37.591148
응암 120	126.915577	37.598605
역촌 90	126.922744	37.606021
불광 150	126.92982	37.610553
독바위 130	126.933031	37.618456
연신내 120	126.921038	37.619229
구산 120	126.91727	37.611377
응암 120	126.915577	37.598605
