장암 90     127.053196  37.700109
도봉산 320	127.046509	37.689241
수락산 120	127.055315	37.67785
마들 150	127.057675	37.66494
노원 120	127.063276	37.65627
중계 110	127.064303	37.644583
하계 100	127.06799	37.636352
공릉 120	127.072896	37.625742
태릉입구 90	127.074735	37.617338
먹골 100	127.077725	37.610637
중화 110	127.079264	37.602545
상봉 140	127.085716	37.595577
면목 100	127.087503	37.588579
사가정 100	127.088478	37.580894
용마산 100	127.086727	37.573647
중곡 100	127.08432	37.565923
군자 110	127.079338	37.556897
어린이대공원 120	127.074658	37.548014
건대입구 110	127.069191	37.540373
뚝섬유원지 130	127.066704	37.53154
청담 170	127.05335	37.519365
강남구청 120	127.041255	37.517179
학동 100	127.031656	37.514229
논현 110	127.021415	37.511093
반포 100	127.011727	37.508178
고속터미널 110	127.004916	37.504891
내방 190	126.993513	37.487618
총신대입구 120	126.981605	37.485196
남성 120	126.971251	37.484596
숭실대입구 180	126.953822	37.496029
상도 100	126.94791	37.502834
장승배기 120	126.93915	37.504898
신대방삼거리 140	126.928276	37.499701
보라매 100	126.920428	37.499872
신풍 110	126.90993	37.50008
대림 150	126.897075	37.493013
남구로 120	126.887249	37.486056
가산디지털단지 110	126.882656	37.480338
철산 150	126.867911	37.47605
광명사거리 140	126.854876	37.479252
천왕 150	126.838713	37.486637
온수 160	126.823023	37.492092
까치울 180	126.810939	37.506207
부천종합운동장 120	126.797337	37.50538
춘의 110	126.787036	37.503663
신중동 110	126.77596	37.503048
부천시청 110	126.763538	37.504631
상동 100	126.753083	37.505781
삼산체육관 110	126.742153	37.506411
굴포천 100	126.73128	37.506997
부평구청 110	126.721599	37.507394
산곡 150	126.7035277	37.5086
석남 210	126.6762813	37.5062285
